package,version,api,type,success,stdout
numpy,1.21.4,numpy.core.numerictypes._bits_of,function,True,OK
numpy,1.21.4,numpy.ma.cumprod,function,True,OK
numpy,1.21.4,numpy.core.fromnumeric.swapaxes,function,True,OK
numpy,1.21.4,numpy.ma.core.diagonal,function,True,OK
numpy,1.21.4,numpy.lib.polydiv,function,True,OK
numpy,1.21.4,numpy.outer,function,True,OK
numpy,1.21.4,numpy.lib.polynomial._raise_power,function,True,OK
numpy,1.21.4,numpy.lib.twodim_base.diagonal,function,True,OK
numpy,1.21.4,numpy.nanmean,function,True,OK
numpy,1.21.4,numpy.poly,function,True,OK
numpy,1.21.4,numpy.core._methods._clip,function,True,OK
numpy,1.21.4,numpy.lib.scimath._fix_real_abs_gt_1,function,True,OK
numpy,1.21.4,numpy.ma.core.swapaxes,function,True,OK
numpy,1.21.4,numpy.core.getlimits._discovered_machar,function,True,OK
numpy,1.21.4,numpy.ma.atleast_3d,function,True,OK
numpy,1.21.4,numpy.ma.sqrt,function,True,OK
numpy,1.21.4,numpy.ma.cos,function,True,OK
numpy,1.21.4,numpy.linalg.linalg.product,function,True,OK
numpy,1.21.4,numpy.ma.core.arctanh,function,True,OK
numpy,1.21.4,numpy.core.defchararray._multiply_dispatcher,function,True,OK
numpy,1.21.4,numpy.core.arrayprint.DatetimeFormat,class,True,OK
numpy,1.21.4,numpy.ma.multiply,function,True,OK
numpy,1.21.4,numpy.disp,function,True,OK
numpy,1.21.4,numpy.fft.irfft,function,True,OK
numpy,1.21.4,numpy.lib.piecewise,function,True,OK
numpy,1.21.4,numpy.asfarray,function,True,OK
numpy,1.21.4,numpy.core.fromnumeric.resize,function,True,OK
numpy,1.21.4,numpy.lib.broadcast_arrays,function,True,OK
numpy,1.21.4,numpy.compat.py3k.getexception,function,True,OK
numpy,1.21.4,numpy.core.double,class,True,OK
numpy,1.21.4,numpy.ma.core.doc_note,function,True,OK
numpy,1.21.4,numpy.compat.py3k.long,class,True,OK
numpy,1.21.4,numpy.ma.dot,function,True,OK
numpy,1.21.4,numpy.core.defchararray.upper,function,True,OK
numpy,1.21.4,numpy.core.unicode,class,True,OK
numpy,1.21.4,numpy.core._ufunc_config.geterrcall,function,True,OK
numpy,1.21.4,numpy.sort,function,True,OK
numpy,1.21.4,numpy.core.records.nullcontext,class,True,OK
numpy,1.21.4,numpy.core.numeric.ufunc,class,True,OK
numpy,1.21.4,numpy.core.numerictypes.double,class,True,OK
numpy,1.21.4,numpy.testing.assert_raises_regex,function,True,OK
numpy,1.21.4,numpy.linalg.eigvals,function,True,OK
colorama,0.4.4,colorama.initialise.init,function,True,OK
colorama,0.4.4,colorama.ansi.set_title,function,True,OK
colorama,0.4.4,colorama.ansitowin32.AnsiFore,class,True,OK
colorama,0.4.4,colorama.ansi.AnsiFore,class,True,OK
colorama,0.4.4,colorama.ansitowin32.WinStyle,class,True,OK
colorama,0.4.4,colorama.ansi.AnsiBack,class,True,OK
colorama,0.4.4,colorama.ansi.AnsiCodes,class,True,OK
colorama,0.4.4,colorama.ansi.AnsiCursor,class,True,OK
colorama,0.4.4,colorama.ansitowin32.AnsiBack,class,True,OK
colorama,0.4.4,colorama.winterm.WinTerm,class,True,OK
colorama,0.4.4,colorama.initialise.reinit,function,True,OK
colorama,0.4.4,colorama.win32.winapi_test,function,True,OK
colorama,0.4.4,colorama.ansi.clear_line,function,True,OK
colorama,0.4.4,colorama.deinit,function,True,OK
colorama,0.4.4,colorama.ansitowin32.WinTerm,class,True,OK
colorama,0.4.4,colorama.reinit,function,True,OK
colorama,0.4.4,colorama.ansitowin32.AnsiStyle,class,True,OK
colorama,0.4.4,colorama.initialise.deinit,function,True,OK
colorama,0.4.4,colorama.ansi.AnsiStyle,class,True,OK
colorama,0.4.4,colorama.winterm.WinStyle,class,True,OK
colorama,0.4.4,colorama.win32.LibraryLoader,class,True,OK
colorama,0.4.4,colorama.ansi.clear_screen,function,True,OK
colorama,0.4.4,colorama.initialise.reset_all,function,True,OK
colorama,0.4.4,colorama.ansi.code_to_chars,function,True,OK
colorama,0.4.4,colorama.init,function,True,OK
colorama,0.4.4,colorama.initialise.AnsiToWin32,class,True,OK
colorama,0.4.4,colorama.ansitowin32.AnsiToWin32,class,True,OK
colorama,0.4.4,colorama.initialise.colorama_text,function,True,OK
colorama,0.4.4,colorama.win32.SetConsoleTextAttribute,function,True,OK
colorama,0.4.4,colorama.initialise.wrap_stream,function,True,OK
colorama,0.4.4,colorama.ansitowin32.StreamWrapper,class,True,OK
colorama,0.4.4,colorama.winterm.WinColor,class,True,OK
colorama,0.4.4,colorama.ansitowin32.winapi_test,function,True,OK
colorama,0.4.4,colorama.colorama_text,function,True,OK
colorama,0.4.4,colorama.ansitowin32.WinColor,class,True,OK
colorama,0.4.4,colorama.AnsiToWin32,class,True,OK
markupsafe,2.0.0,markupsafe._simple_escaping_wrapper,function,True,OK
markupsafe,2.0.0,markupsafe._escape_argspec,function,True,OK
markupsafe,2.0.0,markupsafe.EscapeFormatter,class,True,OK
markupsafe,2.0.0,markupsafe._MarkupEscapeHelper,class,True,OK
markupsafe,2.0.0,markupsafe.Markup,class,True,OK
rsa,4.8,rsa.pkcs1.encrypt,function,True,OK
rsa,4.8,rsa.key.PublicKey,class,True,OK
rsa,4.8,rsa.key.newkeys,function,True,OK
rsa,4.8,rsa.prime.gcd,function,True,OK
rsa,4.8,rsa.core.assert_int,function,True,OK
rsa,4.8,rsa.prime.is_prime,function,True,OK
rsa,4.8,rsa.common.ceil_div,function,True,OK
rsa,4.8,rsa.common.NotRelativePrimeError,class,True,OK
rsa,4.8,rsa.DecryptionError,class,True,OK
rsa,4.8,rsa.transform.int2bytes,function,True,OK
rsa,4.8,rsa.common.inverse,function,True,OK
rsa,4.8,rsa.common.byte_size,function,True,OK
rsa,4.8,rsa.compute_hash,function,True,OK
rsa,4.8,rsa.key.find_p_q,function,True,OK
rsa,4.8,rsa.common.crt,function,True,OK
rsa,4.8,rsa.randnum.randint,function,True,OK
rsa,4.8,rsa.prime.getprime,function,True,OK
rsa,4.8,rsa.core.decrypt_int,function,True,OK
rsa,4.8,rsa.pkcs1.CryptoError,class,True,OK
rsa,4.8,rsa.core.encrypt_int,function,True,OK
rsa,4.8,rsa.pem._pem_lines,function,True,OK
rsa,4.8,rsa.key.calculate_keys,function,True,OK
rsa,4.8,rsa.randnum.read_random_bits,function,True,OK
rsa,4.8,rsa.pkcs1.DecryptionError,class,True,OK
rsa,4.8,rsa.decrypt,function,True,OK
rsa,4.8,rsa.pkcs1._find_method_hash,function,True,OK
rsa,4.8,rsa.common.extended_gcd,function,True,OK
rsa,4.8,rsa.pkcs1.verify,function,True,OK
rsa,4.8,rsa.sign,function,True,OK
rsa,4.8,rsa.verify,function,True,OK
rsa,4.8,rsa.pkcs1.yield_fixedblocks,function,True,OK
rsa,4.8,rsa.pkcs1.decrypt,function,True,OK
rsa,4.8,rsa.sign_hash,function,True,OK
rsa,4.8,rsa.prime.get_primality_testing_rounds,function,True,OK
rsa,4.8,rsa.encrypt,function,True,OK
rsa,4.8,rsa.pem.load_pem,function,True,OK
rsa,4.8,rsa.key.gen_keys,function,True,OK
rsa,4.8,rsa.pem.save_pem,function,True,OK
rsa,4.8,rsa.pkcs1.find_signature_hash,function,True,OK
rsa,4.8,rsa.pkcs1.sign_hash,function,True,OK
rsa,4.8,rsa.prime.miller_rabin_primality_testing,function,True,OK
rsa,4.8,rsa.newkeys,function,True,OK
rsa,4.8,rsa.key.AbstractKey,class,True,OK
rsa,4.8,rsa.PrivateKey,class,True,OK
rsa,4.8,rsa.find_signature_hash,function,True,OK
rsa,4.8,rsa.pkcs1._pad_for_encryption,function,True,OK
rsa,4.8,rsa.pkcs1._pad_for_signing,function,True,OK
rsa,4.8,rsa.pkcs1.VerificationError,class,True,OK
rsa,4.8,rsa.key.calculate_keys_custom_exponent,function,True,OK
rsa,4.8,rsa.pem._markers,function,True,OK
chardet,4.0.0,chardet.chardistribution.GB2312DistributionAnalysis,class,True,OK
chardet,4.0.0,chardet.mbcsgroupprober.Big5Prober,class,True,OK
chardet,4.0.0,chardet.sbcsgroupprober.HebrewProber,class,True,OK
chardet,4.0.0,chardet.sjisprober.SJISDistributionAnalysis,class,True,OK
chardet,4.0.0,chardet.euckrprober.MultiByteCharSetProber,class,True,OK
chardet,4.0.0,chardet.detect,function,True,OK
chardet,4.0.0,chardet.big5prober.MultiByteCharSetProber,class,True,OK
chardet,4.0.0,chardet.InputState,class,True,OK
chardet,4.0.0,chardet.charsetgroupprober.CharSetGroupProber,class,True,OK
chardet,4.0.0,chardet.sbcharsetprober.SequenceLikelihood,class,True,OK
chardet,4.0.0,chardet.mbcsgroupprober.SJISProber,class,True,OK
chardet,4.0.0,chardet.big5prober.Big5Prober,class,True,OK
chardet,4.0.0,chardet.euckrprober.EUCKRDistributionAnalysis,class,True,OK
chardet,4.0.0,chardet.euckrprober.CodingStateMachine,class,True,OK
chardet,4.0.0,chardet.escprober.CodingStateMachine,class,True,OK
chardet,4.0.0,chardet.universaldetector.SBCSGroupProber,class,True,OK
chardet,4.0.0,chardet.big5prober.Big5DistributionAnalysis,class,True,OK
chardet,4.0.0,chardet.euckrprober.EUCKRProber,class,True,OK
chardet,4.0.0,chardet.sbcharsetprober.SingleByteCharSetModel,class,True,OK
chardet,4.0.0,chardet.universaldetector.MBCSGroupProber,class,True,OK
chardet,4.0.0,chardet.sjisprober.MultiByteCharSetProber,class,True,OK
chardet,4.0.0,chardet.gb2312prober.MultiByteCharSetProber,class,True,OK
chardet,4.0.0,chardet.universaldetector.CharSetGroupProber,class,True,OK
chardet,4.0.0,chardet.langrussianmodel.SingleByteCharSetModel,class,True,OK
chardet,4.0.0,chardet.mbcsgroupprober.GB2312Prober,class,True,OK
chardet,4.0.0,chardet.universaldetector.ProbingState,class,True,OK
chardet,4.0.0,chardet.sbcsgroupprober.CharSetGroupProber,class,True,OK
chardet,4.0.0,chardet.euctwprober.CodingStateMachine,class,True,OK
chardet,4.0.0,chardet.charsetgroupprober.ProbingState,class,True,OK
chardet,4.0.0,chardet.charsetprober.ProbingState,class,True,OK
chardet,4.0.0,chardet.mbcsgroupprober.CP949Prober,class,True,OK
chardet,4.0.0,chardet.jpcntx.EUCJPContextAnalysis,class,True,OK
chardet,4.0.0,chardet.cp949prober.MultiByteCharSetProber,class,True,OK
chardet,4.0.0,chardet.latin1prober.Latin1Prober,class,True,OK
chardet,4.0.0,chardet.cp949prober.CP949Prober,class,True,OK
chardet,4.0.0,chardet.eucjpprober.EUCJPDistributionAnalysis,class,True,OK
chardet,4.0.0,chardet.mbcsgroupprober.EUCJPProber,class,True,OK
chardet,4.0.0,chardet.escprober.MachineState,class,True,OK
chardet,4.0.0,chardet.mbcharsetprober.MultiByteCharSetProber,class,True,OK
chardet,4.0.0,chardet.euctwprober.MultiByteCharSetProber,class,True,OK
chardet,4.0.0,chardet.enums.MachineState,class,True,OK
chardet,4.0.0,chardet.utf8prober.MachineState,class,True,OK
chardet,4.0.0,chardet.langhebrewmodel.SingleByteCharSetModel,class,True,OK
chardet,4.0.0,chardet.eucjpprober.CodingStateMachine,class,True,OK
chardet,4.0.0,chardet.gb2312prober.GB2312Prober,class,True,OK
chardet,4.0.0,chardet.universaldetector.Latin1Prober,class,True,OK
chardet,4.0.0,chardet.enums.SequenceLikelihood,class,True,OK
chardet,4.0.0,chardet.enums.CharacterCategory,class,True,OK
chardet,4.0.0,chardet.universaldetector.LanguageFilter,class,True,OK
chardet,4.0.0,chardet.eucjpprober.EUCJPProber,class,True,OK
attrs,21.2.0,attr.exceptions.FrozenError,class,True,OK
attrs,21.2.0,attr.converters.default_if_none,function,True,OK
attrs,21.2.0,attr.validators._DeepIterable,class,True,OK
attrs,21.2.0,attr._make._compile_and_eval,function,True,OK
attrs,21.2.0,attr._next_gen.define,function,True,OK
attrs,21.2.0,attr.converters.optional,function,True,OK
attrs,21.2.0,attr.attr,function,True,OK
attrs,21.2.0,attr._version_info.total_ordering,function,True,OK
attrs,21.2.0,attr.validators._AndValidator,class,True,OK
attrs,21.2.0,attr.validators.is_callable,function,True,OK
attrs,21.2.0,attr.set_run_validators,function,True,OK
attrs,21.2.0,attr._next_gen.partial,class,True,OK
attrs,21.2.0,attr.filters._split_what,function,True,OK
attrs,21.2.0,attr._make._has_own_attribute,function,True,OK
attrs,21.2.0,attr.filters.include,function,True,OK
attrs,21.2.0,attr._make._get_annotations,function,True,OK
attrs,21.2.0,attr._compat.Sequence,class,True,OK
attrs,21.2.0,attr.validators.deep_iterable,function,True,OK
attrs,21.2.0,attr._make._assign,function,True,OK
attrs,21.2.0,attr._config.get_run_validators,function,True,OK
attrs,21.2.0,attr._make.and_,function,True,OK
attrs,21.2.0,attr._make._make_eq,function,True,OK
attrs,21.2.0,attr.frozen,function,True,OK
attrs,21.2.0,attr.Attribute,class,True,OK
attrs,21.2.0,attr._make._add_hash,function,True,OK
attrs,21.2.0,attr.exceptions.FrozenAttributeError,class,True,OK
attrs,21.2.0,attr._compat.isclass,function,True,OK
attrs,21.2.0,attr._make.NotAnAttrsClassError,class,True,OK
attrs,21.2.0,attr.mutable,function,True,OK
attrs,21.2.0,attr._funcs._asdict_anything,function,True,OK
attrs,21.2.0,attr._compat.metadata_proxy,function,True,OK
attrs,21.2.0,attr._make._determine_attrib_eq_order,function,True,OK
attrs,21.2.0,attr.field,function,True,OK
attrs,21.2.0,attr._next_gen.UnannotatedAttributeError,class,True,OK
attrs,21.2.0,attr._make.isclass,function,True,OK
attrs,21.2.0,attr._funcs.assoc,function,True,OK
attrs,21.2.0,attr._make.itemgetter,class,True,OK
attrs,21.2.0,attr._make._make_ne,function,True,OK
attrs,21.2.0,attr._make._ClassBuilder,class,True,OK
attrs,21.2.0,attr._cmp._is_comparable_to,function,True,OK
attrs,21.2.0,attr.define,function,True,OK
attrs,21.2.0,attr._version_info.attrib,function,True,OK
attrs,21.2.0,attr._compat.set_closure_cell,function,True,OK
attrs,21.2.0,attr._make.make_class,function,True,OK
attrs,21.2.0,attr._make._assign_with_converter,function,True,OK
attrs,21.2.0,attr.cmp_using,function,True,OK
attrs,21.2.0,attr.validators.attrib,function,True,OK
attrs,21.2.0,attr.validators.matches_re,function,True,OK
attrs,21.2.0,attr._funcs.resolve_types,function,True,OK
attrs,21.2.0,attr._make.attrs,function,True,OK
cffi,1.15.0,_cffi_backend.CLibrary,class,True,OK
cffi,1.15.0,cffi.error.PkgConfigError,class,True,OK
cffi,1.15.0,cffi.model.VoidType,class,True,OK
cffi,1.15.0,cffi.error.VerificationError,class,True,OK
cffi,1.15.0,cffi.api.CDefError,class,True,OK
cffi,1.15.0,_cffi_backend._CDataBase,class,True,OK
cffi,1.15.0,cffi.model.get_typecache,function,True,OK
cffi,1.15.0,cffi.model.StructType,class,True,OK
cffi,1.15.0,cffi.VerificationMissing,class,True,OK
cffi,1.15.0,cffi.PkgConfigError,class,True,OK
cffi,1.15.0,cffi.model.StructOrUnionOrEnum,class,True,OK
cffi,1.15.0,_cffi_backend.CType,class,True,OK
cffi,1.15.0,cffi.model.unknown_type,function,True,OK
cffi,1.15.0,cffi.model.UnknownFloatType,class,True,OK
cffi,1.15.0,cffi.model.ConstPointerType,function,True,OK
cffi,1.15.0,cffi.model.CDefError,class,True,OK
cffi,1.15.0,cffi.api._load_backend_lib,function,True,OK
cffi,1.15.0,cffi.model.NamedPointerType,class,True,OK
cffi,1.15.0,cffi.VerificationError,class,True,OK
cffi,1.15.0,cffi.model.qualify,function,True,OK
cffi,1.15.0,cffi.model.ArrayType,class,True,OK
cffi,1.15.0,cffi.error.FFIError,class,True,OK
cffi,1.15.0,cffi.model.VerificationError,class,True,OK
cffi,1.15.0,cffi.model.StructOrUnion,class,True,OK
cffi,1.15.0,cffi.model.BaseFunctionType,class,True,OK
cffi,1.15.0,cffi.model.PointerType,class,True,OK
cffi,1.15.0,cffi.model.FunctionPtrType,class,True,OK
cffi,1.15.0,cffi.model.BasePrimitiveType,class,True,OK
cffi,1.15.0,_cffi_backend.Lib,class,True,OK
cffi,1.15.0,cffi.error.CDefError,class,True,OK
cffi,1.15.0,cffi.api._builtin_function_type,function,True,OK
cffi,1.15.0,cffi.model.PrimitiveType,class,True,OK
cffi,1.15.0,cffi.model.BaseType,class,True,OK
cffi,1.15.0,cffi.model.global_cache,function,True,OK
cffi,1.15.0,cffi.error.VerificationMissing,class,True,OK
cffi,1.15.0,cffi.model.UnionType,class,True,OK
cffi,1.15.0,cffi.model.BaseTypeByIdentity,class,True,OK
cffi,1.15.0,cffi.FFIError,class,True,OK
cffi,1.15.0,cffi.model.attach_exception_info,function,True,OK
cffi,1.15.0,cffi.model.VerificationMissing,class,True,OK
cffi,1.15.0,cffi.model.EnumType,class,True,OK
cffi,1.15.0,cffi.model.RawFunctionType,class,True,OK
cffi,1.15.0,cffi.api._make_ffi_library,function,True,OK
cffi,1.15.0,cffi.api.FFI,class,True,OK
cffi,1.15.0,cffi.FFI,class,True,OK
cffi,1.15.0,cffi.api.basestring,class,True,OK
cffi,1.15.0,_cffi_backend.buffer,class,True,OK
cffi,1.15.0,_cffi_backend.FFI,class,True,OK
cffi,1.15.0,cffi.model.pointer_cache,function,True,OK
cffi,1.15.0,cffi.model.unknown_ptr_type,function,True,OK
pandas,1.3.4,pandas.core.reshape.tile.to_datetime,function,True,OK
pandas,1.3.4,pandas.core.arrays.categorical.validate_bool_kwarg,function,True,OK
pandas,1.3.4,pandas.tseries.offsets.Hour,class,True,OK
pandas,1.3.4,pandas.plotting._misc.radviz,function,True,OK
pandas,1.3.4,pandas.io.parsers.read_fwf,function,True,OK
pandas,1.3.4,pandas.core.indexes.timedeltas.timedelta_range,function,True,OK
pandas,1.3.4,pandas.core.indexes.period.inherit_names,function,True,OK
pandas,1.3.4,pandas.core.indexes.base.is_unsigned_integer_dtype,function,True,OK
pandas,1.3.4,pandas.io.excel._xlrd.BaseExcelReader,class,True,OK
pandas,1.3.4,pandas.Timedelta,class,True,OK
pandas,1.3.4,pandas.io.parquet.is_url,function,True,OK
pandas,1.3.4,pandas.io.feather_format.doc,function,True,OK
pandas,1.3.4,pandas.core.dtypes.dtypes.ABCCategoricalIndex,class,True,OK
pandas,1.3.4,pandas.io.common._get_filepath_or_buffer,function,True,OK
pandas,1.3.4,pandas.core.generic.Callable,function,True,OK
pandas,1.3.4,pandas.core.arrays.categorical.sanitize_array,function,True,OK
pandas,1.3.4,pandas.util.version.SupportsInt,class,True,OK
pandas,1.3.4,pandas.util.version.InfinityType,class,True,OK
pandas,1.3.4,pandas.core.indexes.interval.Appender,class,True,OK
pandas,1.3.4,pandas.core.tools.datetimes.to_time,function,True,OK
pandas,1.3.4,pandas.core.ops.dispatch.should_extension_dispatch,function,True,OK
pandas,1.3.4,pandas.core.arrays.datetimelike.checked_add_with_arr,function,True,OK
pandas,1.3.4,pandas._config.describe_option,function,True,OK
pandas,1.3.4,pandas.core.api.Int8Dtype,class,True,OK
pandas,1.3.4,pandas.core.frame.dedent,function,True,OK
pandas,1.3.4,pandas.core.base.SpecificationError,class,True,OK
pandas,1.3.4,pandas.core.tools.datetimes.Index,class,True,OK
pandas,1.3.4,pandas.core.arrays.base.AbstractMethodError,class,True,OK
pandas,1.3.4,pandas.core.arrays.sparse.array.maybe_box_datetimelike,function,True,OK
pandas,1.3.4,pandas.util._print_versions.import_optional_dependency,function,True,OK
pandas,1.3.4,pandas.core.internals.blocks.should_use_regex,function,True,OK
pandas,1.3.4,pandas.core.groupby.groupby.Hashable,function,True,OK
pandas,1.3.4,pandas.core.dtypes.missing.remove_na_arraylike,function,True,OK
pandas,1.3.4,pandas.core.groupby.generic.Substitution,class,True,OK
pandas,1.3.4,pandas.core.indexing.suppress,class,True,OK
pandas,1.3.4,pandas._libs.reduction.Slider,class,True,OK
pandas,1.3.4,pandas.core.indexes.multi.Callable,function,True,OK
pandas,1.3.4,pandas.core.groupby.ops.cache_readonly,class,True,OK
pandas,1.3.4,pandas._typing.Ordered,function,True,OK
pandas,1.3.4,pandas.core.arrays.datetimelike.ravel_compat,function,True,OK
pandas,1.3.4,pandas.io.pytables.MultiIndex,class,True,OK
pandas,1.3.4,pandas.io.json._json.FrameParser,class,True,OK
pandas,1.3.4,pandas.io.stata.Appender,class,True,OK
pandas,1.3.4,pandas.core.util.hashing.ArrayLike,function,True,OK
pandas,1.3.4,pandas.core.groupby.ops.TimedeltaArray,class,True,OK
pandas,1.3.4,pandas.io.parsers.readers.ArrayLike,function,True,OK
pandas,1.3.4,pandas.core.dtypes.generic.ABCDatetimeArray,class,True,OK
pandas,1.3.4,pandas.core.dtypes.common.ExtensionDtype,class,True,OK
pandas,1.3.4,pandas.core.frame.validate_axis_style_args,function,True,OK
pandas,1.3.4,pandas.core.internals.api.ensure_block_shape,function,True,OK
pytz,2021.3,pytz.NonExistentTimeError,class,True,OK
pytz,2021.3,pytz._CountryTimezoneDict,class,True,OK
pytz,2021.3,pytz._case_insensitive_zone_lookup,function,True,OK
pytz,2021.3,pytz.unicode,class,True,OK
pytz,2021.3,pytz.tzinfo.memorized_datetime,function,True,OK
pytz,2021.3,pytz.unpickler,function,True,OK
pytz,2021.3,pytz.tzinfo._to_seconds,function,True,OK
pytz,2021.3,pytz.exceptions.InvalidTimeError,class,True,OK
pytz,2021.3,pytz.tzfile.datetime,class,True,OK
pytz,2021.3,pytz.ascii,function,True,OK
pytz,2021.3,pytz._unmunge_zone,function,True,OK
pytz,2021.3,pytz.exceptions.Error,class,True,OK
pytz,2021.3,pytz.tzfile.build_tzinfo,function,True,OK
pytz,2021.3,pytz.tzinfo.tzinfo,class,True,OK
pytz,2021.3,pytz._test,function,True,OK
pytz,2021.3,pytz.tzinfo.memorized_ttinfo,function,True,OK
pytz,2021.3,pytz._FixedOffset,class,True,OK
pytz,2021.3,pytz.LazyList,class,True,OK
pytz,2021.3,pytz.tzfile.StaticTzInfo,class,True,OK
pytz,2021.3,pytz.tzinfo.AmbiguousTimeError,class,True,OK
pytz,2021.3,pytz.timezone,function,True,OK
pytz,2021.3,pytz.tzinfo.DstTzInfo,class,True,OK
pytz,2021.3,pytz.tzfile._std_string,function,True,OK
pytz,2021.3,pytz.tzfile.DstTzInfo,class,True,OK
pytz,2021.3,pytz.tzinfo.memorized_timedelta,function,True,OK
pytz,2021.3,pytz.lazy.LazySet,class,True,OK
pytz,2021.3,pytz.tzfile.memorized_ttinfo,function,True,OK
pytz,2021.3,pytz.exceptions.AmbiguousTimeError,class,True,OK
pytz,2021.3,pytz._CountryNameDict,class,True,OK
pytz,2021.3,pytz.tzinfo.bisect_right,function,True,OK
pytz,2021.3,pytz.resource_exists,function,True,OK
pytz,2021.3,pytz.tzfile._byte_string,function,True,OK
pytz,2021.3,pytz.UnknownTimeZoneError,class,True,OK
pytz,2021.3,pytz.tzfile.memorized_timedelta,function,True,OK
pytz,2021.3,pytz._UTC,function,True,OK
pytz,2021.3,pytz.AmbiguousTimeError,class,True,OK
pytz,2021.3,pytz.lazy.LazyDict,class,True,OK
pytz,2021.3,pytz.FixedOffset,function,True,OK
pytz,2021.3,pytz.lazy.DictMixin,class,True,OK
pytz,2021.3,pytz.BaseTzInfo,class,True,OK
pytz,2021.3,pytz.tzinfo.BaseTzInfo,class,True,OK
pytz,2021.3,pytz.tzfile.memorized_datetime,function,True,OK
pytz,2021.3,pytz.exceptions.NonExistentTimeError,class,True,OK
pytz,2021.3,pytz.tzinfo.timedelta,class,True,OK
pytz,2021.3,pytz.tzfile.calcsize,function,True,OK
pytz,2021.3,pytz.tzinfo.NonExistentTimeError,class,True,OK
pytz,2021.3,pytz.lazy.LazyList,class,True,OK
pytz,2021.3,pytz.LazySet,class,True,OK
pytz,2021.3,pytz.InvalidTimeError,class,True,OK
pytz,2021.3,pytz._p,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._compat.install,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.install,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._meta.TypeVar,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.DeprecatedTuple,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._adapters.FoldedCase,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.EntryPoint,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.files,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.Deprecated,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._functools.method_cache,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._itertools.filterfalse,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._meta.Any,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.Pair,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.EntryPoints,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.pypy_partial,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._compat.Protocol,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.packages_distributions,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.method_cache,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.always_iterable,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.metadata,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.suppress,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.PathDistribution,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.distribution,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.PackagePath,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._compat.disable_stdlib_finder,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.entry_points,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.Lookup,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._functools.pass_none,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._top_level_inferred,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.FreezableDefaultDict,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._collections.Pair,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.FastPath,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.Prepared,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.NullFinder,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.distributions,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.MetadataPathFinder,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.Optional,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.import_module,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._collections.FreezableDefaultDict,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._meta.PackageMetadata,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.SelectableGroups,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.PackageMetadata,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._compat.pypy_partial,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._meta.Iterator,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.unique_everseen,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._meta.Protocol,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._top_level_declared,function,True,OK
importlib-metadata,4.8.2,importlib_metadata._meta.Dict,function,True,OK
importlib-metadata,4.8.2,importlib_metadata.SimplePath,class,True,OK
importlib-metadata,4.8.2,importlib_metadata.DistributionFinder,class,True,OK
importlib-metadata,4.8.2,importlib_metadata._adapters.Message,class,True,OK
zipp,3.6.0,zipp.Path,class,True,OK
zipp,3.6.0,zipp._difference,function,True,OK
zipp,3.6.0,zipp._ancestry,function,True,OK
zipp,3.6.0,zipp.OrderedDict,class,True,OK
zipp,3.6.0,zipp._parents,function,True,OK
zipp,3.6.0,zipp._dedupe,function,True,OK
